fused_score,fusion_strategy,ks_attack_type,ks_score,passed,voice_attack_type,voice_score
0.203,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.203
0.2436,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2436
0.2978,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2978
0.6103,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6103
0.2451,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2451
0.2146,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2146
0.2098,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2098
0.6772,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6772
0.4038,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4038
0.3374,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.3374
0.5871,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5871
0.4022,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4022
0.5895,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5895
0.2973,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2973
0.1933,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1933
0.2584,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2584
0.2845,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2845
0.6918,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6918
0.2229,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2229
0.359,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.359
0.3762,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3762
0.5256,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5256
0.6692,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6692
0.3398,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.3398
0.4637,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4637
0.4666,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4666
0.3664,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3664
0.3652,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3652
0.5418,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5418
0.2342,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2342
0.1798,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1798
0.589,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.589
0.3279,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.3279
0.3043,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.3043
0.6427,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6427
0.5913,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5913
0.2005,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2005
0.1838,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1838
0.3754,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3754
0.3923,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3923
0.3782,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3782
0.298,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.298
0.6375,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6375
0.4688,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4688
0.6044,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6044
0.3466,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.3466
0.3902,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3902
0.231,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.231
0.2597,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2597
