fused_score,fusion_strategy,ks_attack_type,ks_score,passed,voice_attack_type,voice_score
0.0662,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0662
0.057,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.057
0.0024,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0024
0.0045,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0045
0.0034,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0034
0.0338,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0338
0.0036,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0036
0.1182,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1182
0.0057,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0057
0.0439,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0439
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0002,and,keystroke_replay,1.0,False,voice_replay,0.0002
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0002,and,keystroke_replay,1.0,False,voice_replay,0.0002
0.0001,and,keystroke_replay,1.0,False,voice_replay,0.0001
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
0.0,and,keystroke_replay,1.0,False,voice_replay,0.0
