fused_score,fusion_strategy,ks_attack_type,ks_score,passed,voice_attack_type,voice_score
0.226,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.226
0.0836,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0836
0.152,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.152
0.3177,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.3177
0.5742,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5742
0.0516,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0516
0.4518,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4518
0.235,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.235
0.0564,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0564
0.3459,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.3459
0.2326,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2326
0.0809,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0809
0.1113,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1113
0.239,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.239
0.6131,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6131
0.2398,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2398
0.556,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.556
0.0855,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0855
0.6057,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6057
0.5189,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5189
0.5949,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5949
0.4493,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4493
0.0788,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0788
0.5179,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5179
0.3782,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.3782
0.0785,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0785
0.0407,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0407
0.5006,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5006
0.2347,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2347
0.5652,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5652
0.2574,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2574
0.2233,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2233
0.0785,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0785
0.6971,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6971
0.1218,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1218
0.6584,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6584
0.6973,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6973
0.6175,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6175
0.2915,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2915
0.0474,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0474
0.1659,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1659
0.2521,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2521
0.2337,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2337
0.4759,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4759
0.2366,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2366
0.5282,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5282
0.5047,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.5047
0.615,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.615
0.2399,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2399
0.0822,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0822
0.4491,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4491
0.4332,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.4332
0.0789,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0789
0.2515,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.2515
0.1765,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.1765
0.6118,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6118
0.0833,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.0833
0.6118,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6118
0.077,and,keystroke_synthetic_variation,1.0,False,voice_synthetic,0.077
0.6868,and,keystroke_synthetic_variation,1.0,True,voice_synthetic,0.6868
0.0001,and,keystroke_replay,0.7232,False,voice_replay,0.0001
0.0002,and,keystroke_replay,0.3844,False,voice_replay,0.0002
0.0001,and,keystroke_replay,0.1762,False,voice_replay,0.0001
0.0,and,keystroke_replay,0.807,False,voice_replay,0.0
0.0,and,keystroke_replay,0.7876,False,voice_replay,0.0
0.0,and,keystroke_replay,0.7239,False,voice_replay,0.0
0.0,and,keystroke_replay,0.8085,False,voice_replay,0.0
0.0001,and,keystroke_replay,0.4278,False,voice_replay,0.0001
0.0,and,keystroke_replay,0.6507,False,voice_replay,0.0
0.0,and,keystroke_replay,0.4281,False,voice_replay,0.0
0.0,and,keystroke_replay,0.911,False,voice_replay,0.0
0.0,and,keystroke_replay,0.9028,False,voice_replay,0.0
0.0,and,keystroke_replay,0.8088,False,voice_replay,0.0
0.0,and,keystroke_replay,0.6115,False,voice_replay,0.0
0.0,and,keystroke_replay,0.6032,False,voice_replay,0.0
0.0,and,keystroke_replay,0.6849,False,voice_replay,0.0
0.0001,and,keystroke_replay,0.663,False,voice_replay,0.0001
0.0,and,keystroke_replay,0.1702,False,voice_replay,0.0
0.0,and,keystroke_replay,0.4027,False,voice_replay,0.0
0.0,and,keystroke_replay,0.4385,False,voice_replay,0.0
0.0,and,keystroke_replay,0.5595,False,voice_replay,0.0
0.0,and,keystroke_replay,0.5595,False,voice_replay,0.0
0.0001,and,keystroke_replay,0.5595,False,voice_replay,0.0001
0.0003,and,keystroke_replay,0.5594,False,voice_replay,0.0003
0.0,and,keystroke_replay,0.5594,False,voice_replay,0.0
0.0001,and,keystroke_replay,0.5595,False,voice_replay,0.0001
0.0001,and,keystroke_replay,0.3908,False,voice_replay,0.0001
0.0,and,keystroke_replay,0.9008,False,voice_replay,0.0
0.0,and,keystroke_replay,0.3668,False,voice_replay,0.0
0.0001,and,keystroke_replay,0.4779,False,voice_replay,0.0001
0.0001,and,keystroke_replay,0.2214,False,voice_replay,0.0001
0.0001,and,keystroke_replay,0.1491,False,voice_replay,0.0001
0.0001,and,keystroke_replay,0.6151,False,voice_replay,0.0001
0.0001,and,keystroke_replay,0.1491,False,voice_replay,0.0001
0.0002,and,keystroke_replay,0.6065,False,voice_replay,0.0002
0.0001,and,keystroke_replay,0.1889,False,voice_replay,0.0001
0.0008,and,keystroke_replay,0.1765,False,voice_replay,0.0008
0.0001,and,keystroke_replay,0.3195,False,voice_replay,0.0001
0.0,and,keystroke_replay,0.8506,False,voice_replay,0.0
0.0001,and,keystroke_replay,0.7067,False,voice_replay,0.0001
0.001,and,keystroke_replay,0.1765,False,voice_replay,0.001
0.0,and,keystroke_replay,0.3511,False,voice_replay,0.0
0.0003,and,keystroke_replay,0.8055,False,voice_replay,0.0003
0.0,and,keystroke_replay,0.3044,False,voice_replay,0.0
0.0001,and,keystroke_replay,0.8368,False,voice_replay,0.0001
0.0001,and,keystroke_replay,0.1765,False,voice_replay,0.0001
0.0001,and,keystroke_replay,0.2371,False,voice_replay,0.0001
0.0003,and,keystroke_replay,0.2933,False,voice_replay,0.0003
0.0,and,keystroke_replay,0.2371,False,voice_replay,0.0
0.0,and,keystroke_replay,0.7604,False,voice_replay,0.0
